time,frame,track_id,class,x1,y1,x2,y2
1776295957.950363,75,4,2,414,56,472,95
1776295957.9512753,75,5,2,913,5,958,33
1776295957.9512753,75,7,2,412,19,470,58
1776295957.9512753,75,18,3,662,28,687,52
1776295957.9512753,75,20,2,705,93,807,176
1776295957.9512753,75,22,7,311,0,389,30
1776295958.2094793,76,1,2,425,232,529,354
1776295958.2094793,76,2,2,431,154,509,237
1776295958.2094793,76,4,2,414,56,472,95
1776295958.2094793,76,5,2,913,5,958,33
1776295958.2094793,76,7,2,411,18,470,58
1776295958.2094793,76,18,3,662,28,687,52
1776295958.2094793,76,20,2,700,90,800,170
1776295958.2094793,76,22,7,310,0,390,30
1776295958.2094793,76,24,2,316,0,382,30
1776295958.2997415,77,1,2,425,231,529,354
1776295958.2997415,77,2,2,431,154,509,236
1776295958.2997415,77,4,2,414,55,472,95
1776295958.2997415,77,5,2,913,5,958,33
1776295958.2997415,77,7,2,411,18,471,58
1776295958.2997415,77,18,3,661,28,687,52
1776295958.2997415,77,20,2,698,88,798,168
1776295958.2997415,77,24,2,315,0,381,31
1776295958.5774293,78,1,2,425,231,529,354
1776295958.5774293,78,2,2,431,154,509,236
1776295958.5774293,78,4,2,414,55,472,95
1776295958.5774293,78,5,2,913,5,959,33
1776295958.5774293,78,7,2,410,17,471,58
1776295958.5774293,78,18,3,661,29,687,52
1776295958.5774293,78,20,2,695,85,791,161
1776295958.5774293,78,24,2,314,0,382,31
1776295958.698036,79,1,2,424,231,529,354
1776295958.699009,79,2,2,431,154,509,236
1776295958.699009,79,4,2,414,55,473,95
1776295958.699009,79,5,2,913,5,959,33
1776295958.699009,79,7,2,410,17,471,58
1776295958.699009,79,18,3,661,29,687,52
1776295958.699009,79,20,2,694,84,788,159
1776295958.699009,79,24,2,314,0,382,32
1776295958.9657624,80,1,2,424,231,529,354
1776295958.9657624,80,2,2,431,154,509,236
1776295958.9657624,80,4,2,414,55,473,95
1776295958.9657624,80,5,2,913,5,958,33
1776295958.9657624,80,7,2,411,17,471,58
1776295958.9657624,80,18,3,661,29,687,52
1776295958.9667356,80,20,2,689,80,783,154
1776295958.9667356,80,24,7,311,0,382,33
1776295958.9667356,80,25,2,313,0,381,33
1776295958.9667356,80,26,3,748,36,766,60
1776295959.0792708,81,1,2,424,231,529,354
1776295959.0792708,81,2,2,431,153,510,236
1776295959.0792708,81,4,2,414,55,473,95
1776295959.0792708,81,5,2,913,5,958,33
1776295959.0792708,81,7,2,411,17,471,58
1776295959.0792708,81,18,3,660,29,687,53
1776295959.0792708,81,20,2,687,79,781,153
1776295959.0792708,81,24,2,310,0,382,34
1776295959.0792708,81,25,7,312,0,381,34
1776295959.0792708,81,26,3,747,37,765,59
1776295959.3459349,82,1,2,424,231,529,354
1776295959.3459349,82,2,2,430,153,510,236
1776295959.3459349,82,4,2,416,55,473,95
1776295959.3459349,82,5,2,913,5,958,32
1776295959.3459349,82,7,2,411,17,471,59
1776295959.3459349,82,18,3,661,29,687,52
1776295959.3459349,82,20,2,684,76,776,148
1776295959.3459349,82,24,7,308,0,382,34
1776295959.3459349,82,25,2,307,0,377,34
1776295959.3459349,82,26,3,745,36,761,57
1776295959.463616,83,1,2,424,231,529,354
1776295959.463616,83,2,2,430,153,510,236
1776295959.4645853,83,4,2,416,55,474,95
1776295959.4645853,83,5,2,913,5,958,32
1776295959.4645853,83,7,2,411,17,472,59
1776295959.4645853,83,18,3,661,29,687,52
1776295959.4645853,83,20,2,683,75,774,146
1776295959.4645853,83,24,7,307,0,381,35
1776295959.4645853,83,25,2,305,0,375,35
1776295959.4645853,83,26,3,744,36,760,56
1776295959.7171464,84,1,2,424,231,529,354
1776295959.7171464,84,2,2,431,154,510,236
1776295959.7171464,84,4,2,415,55,472,95
1776295959.7171464,84,5,2,913,5,959,32
1776295959.7171464,84,7,2,414,18,471,58
1776295959.7171464,84,18,3,661,29,687,52
1776295959.7171464,84,20,2,680,72,769,141
1776295959.7171464,84,24,7,305,0,381,36
1776295959.7171464,84,25,2,303,0,374,35
1776295959.7181222,84,26,3,739,29,760,56
1776295959.8251934,85,1,2,424,231,529,354
1776295959.8261688,85,2,2,431,154,510,236
1776295959.8261688,85,4,2,415,55,472,95
1776295959.8261688,85,5,2,913,5,959,32
1776295959.8261688,85,7,2,415,18,471,58
1776295959.8261688,85,18,3,661,29,687,51
1776295959.8261688,85,20,2,679,71,767,139
1776295959.8261688,85,24,7,304,0,381,37
1776295959.8261688,85,26,3,737,27,760,56
1776295960.0942435,86,1,2,425,231,529,354
1776295960.0942435,86,2,2,431,154,510,236
1776295960.0942435,86,4,2,416,56,472,95
1776295960.0942435,86,5,2,913,5,958,32
1776295960.0942435,86,7,2,415,18,471,58
1776295960.0942435,86,18,3,661,29,687,51
1776295960.0942435,86,20,2,676,68,763,135
1776295960.0952704,86,24,5,301,0,381,38
1776295960.0952704,86,25,7,301,0,378,38
1776295960.0952704,86,26,3,734,25,757,54
1776295960.2142987,87,1,2,425,231,529,354
1776295960.2142987,87,2,2,432,155,510,236
1776295960.2152703,87,4,2,416,56,472,95
1776295960.2152703,87,5,2,913,5,958,32
1776295960.2152703,87,7,2,415,19,471,58
1776295960.2152703,87,18,3,661,30,687,51
1776295960.2152703,87,20,2,675,67,762,134
1776295960.2152703,87,24,5,300,0,380,39
1776295960.2152703,87,25,7,301,0,379,39
1776295960.2152703,87,26,3,733,24,755,53
1776295960.4740481,88,1,2,425,232,529,354
1776295960.4740481,88,2,2,431,155,509,236
1776295960.4740481,88,4,2,416,56,472,95
1776295960.4740481,88,5,2,913,5,958,33
1776295960.4740481,88,7,2,415,19,471,58
1776295960.4740481,88,18,3,661,30,687,51
1776295960.4740481,88,20,2,672,64,757,130
1776295960.4740481,88,24,7,298,0,380,40
1776295960.4740481,88,25,7,300,0,379,39
1776295960.4740481,88,26,3,731,24,752,53
1776295960.578153,89,1,2,425,232,528,354
1776295960.578153,89,2,2,431,155,509,236
1776295960.578153,89,4,2,417,57,472,95
1776295960.578153,89,5,2,913,5,958,33
1776295960.578153,89,7,2,415,19,471,58
1776295960.578153,89,18,3,660,30,687,51
1776295960.5791256,89,20,2,671,63,755,128
1776295960.5791256,89,24,7,297,0,380,41
1776295960.5791256,89,26,3,730,25,751,52
1776295960.8379364,90,1,2,424,232,529,355
1776295960.8379364,90,2,2,431,154,509,236
1776295960.8379364,90,4,2,417,57,472,95
1776295960.8379364,90,5,2,912,4,959,33
1776295960.8379364,90,7,2,416,19,471,58
1776295960.8379364,90,18,3,660,30,688,52
1776295960.8379364,90,20,2,668,61,751,125
1776295960.8379364,90,24,5,294,0,380,43
1776295960.8379364,90,26,3,728,23,749,51
1776295960.9276743,91,1,2,424,232,529,355
1776295960.9276743,91,2,2,431,154,509,236
1776295960.9276743,91,4,2,417,57,472,95
1776295960.9276743,91,5,2,912,4,959,33
1776295960.9286518,91,7,2,416,19,471,58
1776295960.9286518,91,18,3,660,30,688,52
1776295960.9286518,91,20,2,667,60,749,123
1776295960.9286518,91,24,5,294,0,380,44
1776295961.1894226,92,1,2,424,232,529,355
1776295961.1894226,92,2,2,430,154,509,236
1776295961.1894226,92,4,2,416,57,471,95
1776295961.1894226,92,5,2,913,5,958,33
1776295961.1894226,92,7,2,414,19,471,59
1776295961.1894226,92,18,3,659,30,689,53
1776295961.1894226,92,20,2,665,58,744,120
1776295961.1894226,92,24,5,291,0,380,46
1776295961.1894226,92,26,3,724,21,744,49
1776295961.2940154,93,1,2,424,232,529,356
1776295961.2949858,93,2,2,430,154,509,236
1776295961.2949858,93,4,2,415,57,471,95
1776295961.2949858,93,5,2,913,5,958,33
1776295961.2949858,93,7,2,413,19,471,60
1776295961.2949858,93,18,3,659,30,689,53
1776295961.2949858,93,20,2,664,58,743,119
1776295961.2949858,93,24,5,290,0,380,47
1776295961.2949858,93,26,3,723,21,744,48
1776295961.5764673,94,1,2,424,232,529,356
1776295961.5764673,94,2,2,430,154,509,237
1776295961.5764673,94,4,2,415,57,473,97
1776295961.5764673,94,5,2,912,5,959,33
1776295961.5764673,94,7,2,414,19,471,59
1776295961.5764673,94,18,3,659,29,689,54
1776295961.5764673,94,20,2,663,56,739,115
1776295961.5764673,94,24,5,287,0,379,48
1776295961.5764673,94,26,3,722,25,739,47
1776295961.687328,95,1,2,424,233,529,356
1776295961.687328,95,2,2,430,155,509,237
1776295961.687328,95,4,2,415,57,473,97
1776295961.687328,95,5,2,911,5,959,33
1776295961.687328,95,7,2,415,19,471,59
1776295961.687328,95,18,3,659,29,689,54
1776295961.687328,95,20,2,662,55,737,114
1776295961.687328,95,24,5,287,0,378,49
1776295961.687328,95,26,3,722,27,737,46
1776295961.962137,96,1,2,424,233,529,356
1776295961.962137,96,2,2,430,155,509,237
1776295961.962137,96,4,2,416,57,473,97
1776295961.962137,96,5,2,912,5,959,34
1776295961.962137,96,7,2,415,19,471,59
1776295961.962137,96,18,3,660,29,689,53
1776295961.962137,96,20,2,660,53,734,111
1776295961.962137,96,24,5,285,0,376,50
1776295961.962137,96,26,3,720,29,734,46
1776295961.962137,96,27,3,52,119,80,142
1776295962.0743525,97,1,2,424,233,529,356
1776295962.0743525,97,2,2,430,155,509,238
1776295962.0743525,97,4,2,416,57,473,97
1776295962.0743525,97,5,2,912,5,959,34
1776295962.0743525,97,7,2,416,19,471,59
1776295962.0743525,97,18,3,660,28,689,53
1776295962.0743525,97,20,2,659,52,733,110
1776295962.0743525,97,24,5,285,0,375,50
1776295962.0743525,97,26,3,719,29,733,46
1776295962.0743525,97,27,3,50,118,80,143
1776295962.3459616,98,1,2,425,233,528,356
1776295962.3469348,98,2,2,430,154,509,238
1776295962.3469348,98,4,2,416,57,473,97
1776295962.3469348,98,5,2,912,5,959,34
1776295962.3469348,98,7,2,416,19,471,59
1776295962.3469348,98,18,3,659,26,690,52
1776295962.3469348,98,20,2,657,50,730,107
1776295962.3469348,98,24,5,283,0,374,51
1776295962.3469348,98,26,3,716,27,732,46
1776295962.3469348,98,27,3,48,118,79,143
1776295962.4554896,99,1,2,425,233,528,356
1776295962.4554896,99,2,2,430,154,509,238
1776295962.4554896,99,4,2,416,57,473,97
1776295962.4554896,99,5,2,912,5,959,34
1776295962.4554896,99,7,2,416,19,471,58
1776295962.4554896,99,18,3,659,25,691,52
1776295962.4554896,99,20,2,656,49,730,106
1776295962.4554896,99,24,5,283,0,373,51
1776295962.4554896,99,26,3,715,26,731,45
1776295962.7306504,100,1,2,425,234,528,356
1776295962.7306504,100,2,2,430,154,509,237
1776295962.7306504,100,4,2,416,57,472,96
1776295962.7306504,100,5,2,913,5,959,34
1776295962.7306504,100,7,2,416,19,471,58
1776295962.7306504,100,18,3,659,24,691,52
1776295962.7306504,100,20,2,654,47,727,103
1776295962.7306504,100,24,5,281,0,372,52
1776295962.7306504,100,26,3,712,23,729,44
1776295962.7306504,100,27,3,48,117,75,140
1776295962.8329244,101,1,2,424,234,529,356
1776295962.8329244,101,2,2,431,154,508,237
1776295962.8329244,101,4,2,416,57,472,96
1776295962.8329244,101,5,2,913,6,959,34
1776295962.8329244,101,7,2,416,19,471,58
1776295962.8339021,101,20,2,653,46,727,103
1776295962.8339021,101,24,5,281,0,371,52
1776295962.8339021,101,26,3,710,22,729,43
1776295962.8339021,101,27,3,48,117,75,140
1776295963.0833204,102,1,2,424,234,528,357
1776295963.0833204,102,2,2,430,154,509,237
1776295963.0833204,102,4,2,415,57,472,96
1776295963.0833204,102,5,2,913,6,959,34
1776295963.0833204,102,7,2,416,19,470,57
1776295963.0833204,102,20,2,651,45,722,100
1776295963.0833204,102,24,5,277,0,371,55
1776295963.0833204,102,26,3,708,21,726,43
1776295963.0833204,102,27,3,47,117,74,139
1776295963.1732295,103,1,2,424,234,528,357
1776295963.1732295,103,2,2,430,155,509,237
1776295963.1732295,103,4,2,415,57,472,96
1776295963.1732295,103,5,2,913,6,958,34
1776295963.1732295,103,7,2,416,19,470,57
1776295963.1732295,103,20,2,650,45,720,99
1776295963.1742043,103,24,5,276,0,371,56
1776295963.1742043,103,26,3,707,20,725,43
1776295963.4312458,104,1,2,424,233,529,357
1776295963.4312458,104,2,2,430,154,509,237
1776295963.4312458,104,4,2,416,57,472,96
1776295963.4312458,104,5,2,912,6,959,34
1776295963.4312458,104,7,2,415,19,471,59
1776295963.4312458,104,20,2,647,44,716,97
1776295963.4312458,104,24,5,273,0,370,58
1776295963.4312458,104,26,3,705,20,724,43
1776295963.531373,105,1,2,424,233,529,357
1776295963.531373,105,2,2,430,154,510,238
1776295963.531373,105,4,2,417,57,472,97
1776295963.5323453,105,5,2,912,6,959,34
1776295963.5323453,105,7,2,414,19,472,60
1776295963.5323453,105,20,2,646,44,715,96
1776295963.5323453,105,24,5,272,0,369,59
1776295963.791692,106,1,2,424,233,529,356
1776295963.791692,106,2,2,430,154,509,238
1776295963.791692,106,4,2,416,57,473,97
1776295963.791692,106,5,2,913,6,959,34
1776295963.791692,106,7,2,415,19,471,60
1776295963.791692,106,20,2,644,42,713,94
1776295963.791692,106,24,5,270,0,367,60
1776295963.893674,107,1,2,424,233,529,356
1776295963.893674,107,2,2,430,154,509,238
1776295963.893674,107,4,2,416,57,473,97
1776295963.893674,107,5,2,913,6,959,34
1776295963.893674,107,7,2,415,19,471,60
1776295963.893674,107,20,2,644,41,712,93
1776295963.893674,107,24,5,269,0,366,60
1776295964.1587207,108,1,2,424,232,528,356
1776295964.1587207,108,2,2,431,154,509,238
1776295964.1596942,108,4,2,417,57,473,97
1776295964.1596942,108,5,2,913,6,959,34
1776295964.1596942,108,7,2,415,19,471,60
1776295964.1596942,108,20,2,641,40,709,91
1776295964.1596942,108,24,5,266,0,366,63
1776295964.268699,109,1,2,424,232,528,356
1776295964.268699,109,2,2,431,155,509,238
1776295964.268699,109,4,2,417,57,473,97
1776295964.268699,109,5,2,913,6,959,34
1776295964.268699,109,7,2,415,19,471,60
1776295964.268699,109,20,2,640,39,708,90
1776295964.268699,109,24,5,265,0,365,64
1776295964.554043,110,1,2,424,233,528,356
1776295964.5550165,110,2,2,430,153,510,238
1776295964.5550165,110,4,2,416,56,473,97
1776295964.5550165,110,5,2,914,6,959,34
1776295964.5550165,110,7,2,415,20,471,60
1776295964.5550165,110,20,2,638,38,705,88
1776295964.5550165,110,24,5,263,0,364,65
1776295964.671103,111,1,2,424,233,529,356
1776295964.671103,111,2,2,430,153,510,238
1776295964.671103,111,4,2,415,56,473,97
1776295964.671103,111,5,2,914,6,959,34
1776295964.671103,111,7,2,415,20,471,60
1776295964.671103,111,20,2,637,37,704,87
1776295964.671103,111,24,5,263,0,363,65
1776295964.9590955,112,1,2,425,233,528,356
1776295964.9590955,112,2,2,431,154,509,238
1776295964.9590955,112,4,2,416,56,472,97
1776295964.9590955,112,5,2,913,7,959,35
1776295964.9590955,112,7,2,416,20,470,59
1776295964.9590955,112,20,2,634,35,702,85
1776295964.9590955,112,24,5,260,0,361,66
1776295964.9590955,112,29,3,928,96,959,133
1776295965.0831814,113,1,2,425,234,528,356
1776295965.0831814,113,2,2,431,155,509,238
1776295965.0831814,113,4,2,416,56,472,97
1776295965.0831814,113,5,2,913,7,959,35
1776295965.0831814,113,7,2,417,20,470,59
1776295965.0831814,113,20,2,633,34,701,85
1776295965.0831814,113,24,5,259,0,360,67
1776295965.0831814,113,29,3,928,94,959,132
1776295965.3583782,114,1,2,424,233,529,356
1776295965.3593514,114,2,2,431,155,509,238
1776295965.3593514,114,4,2,416,56,472,97
1776295965.3593514,114,5,2,914,7,959,35
1776295965.3593514,114,7,2,417,20,470,59
1776295965.3593514,114,20,2,631,33,699,83
1776295965.3593514,114,24,5,256,0,358,68
1776295965.3593514,114,29,3,927,95,958,132
1776295965.4885547,115,1,2,424,233,529,355
1776295965.4895284,115,2,2,431,155,510,238
1776295965.4895284,115,4,2,416,56,472,97
1776295965.4895284,115,5,2,914,7,959,35
1776295965.4895284,115,7,2,417,20,470,58
1776295965.4895284,115,20,2,631,32,698,82
1776295965.4895284,115,24,5,256,0,358,69
1776295965.4895284,115,29,3,927,95,958,132
1776295965.7610123,116,1,2,425,233,528,355
1776295965.7610123,116,2,2,431,155,509,238
1776295965.7610123,116,4,2,416,56,472,97
1776295965.7610123,116,5,2,914,7,958,34
1776295965.7610123,116,7,2,417,20,471,58
1776295965.7610123,116,20,2,630,31,695,80
1776295965.7610123,116,24,5,251,0,356,72
1776295965.7610123,116,29,3,926,94,957,132
1776295965.8830912,117,1,2,425,233,528,355
1776295965.8830912,117,2,2,431,155,509,238
1776295965.8830912,117,4,2,416,56,472,97
1776295965.8830912,117,5,2,913,7,958,34
1776295965.8830912,117,7,2,417,20,471,58
1776295965.8830912,117,20,2,629,31,694,79
1776295965.8830912,117,24,5,249,0,355,73
1776295965.8830912,117,29,3,925,94,957,132
1776295966.164415,118,1,2,424,233,529,355
1776295966.1653879,118,2,2,431,155,509,238
1776295966.1653879,118,4,2,417,56,473,96
1776295966.1653879,118,5,2,913,6,958,34
1776295966.1653879,118,7,2,417,20,470,58
1776295966.1653879,118,20,2,628,30,692,78
1776295966.1653879,118,24,5,247,0,356,76
1776295966.1653879,118,29,3,923,94,957,133
1776295966.2882218,119,1,2,424,233,529,355
1776295966.2882218,119,2,2,431,155,509,238
1776295966.2891953,119,4,2,417,56,473,96
1776295966.2891953,119,5,2,913,6,958,33
1776295966.2891953,119,7,2,417,20,470,58
1776295966.2891953,119,20,2,627,30,691,77
1776295966.2891953,119,24,5,246,0,356,77
1776295966.2891953,119,29,3,923,93,957,133
1776295966.5564845,120,1,2,424,233,529,355
1776295966.5564845,120,2,2,431,155,509,237
1776295966.5564845,120,4,2,417,55,473,95
1776295966.557458,120,5,2,912,4,959,33
1776295966.557458,120,7,2,416,19,470,58
1776295966.557458,120,20,2,625,29,689,76
1776295966.557458,120,24,5,242,0,354,79
1776295966.557458,120,29,3,922,93,957,133
1776295966.6669745,121,1,2,424,232,529,355
1776295966.6669745,121,2,2,431,155,509,237
1776295966.6669745,121,4,2,416,55,473,95
1776295966.6679454,121,5,2,912,4,959,33
1776295966.6679454,121,7,2,416,19,470,58
1776295966.6679454,121,20,2,624,28,688,75
1776295966.6679454,121,24,5,241,0,353,80
1776295966.9303923,122,1,2,425,232,528,355
1776295966.9303923,122,2,2,431,155,509,236
1776295966.9303923,122,4,2,416,55,473,95
1776295966.9303923,122,5,2,914,5,957,32
1776295966.9303923,122,7,2,416,19,471,58
1776295966.9303923,122,20,2,622,27,686,74
1776295966.9303923,122,24,5,238,0,351,81
1776295967.03732,123,1,2,425,232,528,355
1776295967.03732,123,2,2,431,155,509,236
1776295967.03732,123,4,2,416,55,473,95
1776295967.03732,123,5,2,914,6,957,32
1776295967.03732,123,7,2,416,18,471,58
1776295967.03732,123,20,2,622,27,685,73
1776295967.03732,123,24,5,237,0,350,82
1776295967.2877965,124,1,2,425,232,529,354
1776295967.2877965,124,2,2,431,154,510,236
1776295967.2877965,124,4,2,416,55,473,95
1776295967.2877965,124,5,2,915,7,956,31
1776295967.2877965,124,7,2,415,18,472,60
1776295967.2877965,124,20,2,620,26,683,72
1776295967.2877965,124,24,5,235,0,349,83
1776295967.396746,125,1,2,425,232,530,354
1776295967.396746,125,2,2,431,154,510,236
1776295967.396746,125,4,2,416,55,473,95
1776295967.3977218,125,5,2,915,7,956,31
1776295967.3977218,125,7,2,414,18,472,61
1776295967.3977218,125,20,2,619,26,683,72
1776295967.3977218,125,24,5,235,0,348,84
1776295967.6570692,126,1,2,425,231,529,354
1776295967.6570692,126,2,2,431,153,510,236
1776295967.6570692,126,4,2,416,54,473,95
1776295967.6570692,126,5,2,915,9,955,31
1776295967.6570692,126,7,2,416,18,471,60
1776295967.6570692,126,20,2,618,25,682,71
1776295967.6570692,126,24,5,230,0,347,87
1776295967.7668133,127,1,2,425,231,529,354
1776295967.7668133,127,2,2,431,153,510,236
1776295967.7668133,127,4,2,416,54,473,95
1776295967.7668133,127,5,2,916,9,955,31
1776295967.7668133,127,7,2,416,18,471,59
1776295967.7668133,127,20,2,618,24,682,70
1776295967.7677822,127,24,5,229,0,346,88
1776295968.0224078,128,1,2,425,231,529,354
1776295968.0224078,128,2,2,431,153,509,235
1776295968.0224078,128,4,2,416,54,473,95
1776295968.0233808,128,5,2,915,11,951,31
1776295968.0233808,128,7,2,416,18,471,58
1776295968.0233808,128,20,2,617,24,678,68
1776295968.0233808,128,24,5,224,0,344,91
1776295968.139481,129,1,2,425,231,529,354
1776295968.139481,129,2,2,431,153,509,235
1776295968.139481,129,4,2,416,54,473,95
1776295968.139481,129,5,2,914,12,950,31
1776295968.139481,129,7,2,416,18,471,58
1776295968.139481,129,20,2,616,24,677,67
1776295968.139481,129,24,5,223,0,343,92
1776295968.4047704,130,1,2,425,231,529,354
1776295968.4047704,130,2,2,431,153,509,235
1776295968.4047704,130,4,2,417,55,472,95
1776295968.4047704,130,5,2,913,12,950,31
1776295968.4047704,130,7,2,416,17,470,57
1776295968.4047704,130,20,2,614,24,674,66
1776295968.4047704,130,24,5,217,0,341,95
1776295968.5308135,131,1,2,424,231,529,354
1776295968.5308135,131,2,2,431,153,509,235
1776295968.5308135,131,4,2,418,55,472,95
1776295968.5308135,131,5,2,913,12,950,31
1776295968.5308135,131,7,2,416,17,470,57
1776295968.5308135,131,20,2,614,23,674,66
1776295968.5308135,131,24,5,216,0,340,96
1776295968.7954044,132,1,2,425,231,529,354
1776295968.7954044,132,2,2,430,153,509,235
1776295968.7954044,132,4,2,417,55,472,94
1776295968.7954044,132,5,2,913,12,949,31
1776295968.7963777,132,7,2,416,17,470,58
1776295968.7963777,132,20,2,614,25,670,65
1776295968.7963777,132,24,5,212,0,339,99
1776295968.7963777,132,31,3,674,22,689,51
1776295968.897954,133,1,2,425,231,529,354
1776295968.897954,133,2,2,430,153,509,235
1776295968.897954,133,4,2,417,55,472,94
1776295968.897954,133,7,2,415,17,471,58
1776295968.897954,133,20,2,614,25,669,64
1776295968.8989244,133,24,5,211,0,338,100
1776295968.8989244,133,31,3,674,23,689,50
1776295969.150125,134,1,2,425,231,529,354
1776295969.150125,134,2,2,430,152,509,235
1776295969.150125,134,4,2,417,55,472,95
1776295969.150125,134,7,2,416,17,470,57
1776295969.150125,134,20,2,610,21,669,63
1776295969.150125,134,24,5,207,0,337,103
1776295969.150125,134,31,3,673,21,688,50
1776295969.2539794,135,1,2,425,231,529,354
1776295969.2539794,135,2,2,431,152,509,235
